Total Designs Scored, Generation #, Lineage 1 Score, Lineage 2 Score, Lineage 3 Score, Lineage 4 Score, Lineage 5 Score, Lineage 6 Score, Lineage 7 Score, Lineage 8 Score,
6704, 336, 145200, 188300, 174800, 166600, 182500, 182200, 185300, 157000, 
6728, 337, 145200, 188300, 174800, 166600, 182500, 182200, 185300, 157000, 
6744, 338, 145200, 188300, 174800, 166600, 182500, 182200, 185300, 157000, 
6768, 339, 145200, 188300, 174800, 166600, 182500, 182200, 185300, 157000, 
6784, 340, 145200, 188300, 174800, 166600, 182500, 182200, 185300, 157000, 
6808, 341, 145200, 188300, 174800, 166600, 182500, 182200, 185300, 157000, 
6824, 342, 145200, 188300, 174800, 166600, 182500, 182200, 185300, 157000, 
6848, 343, 145200, 188300, 174800, 166600, 182500, 182200, 185300, 157000, 
6864, 344, 145200, 188300, 174800, 166600, 182500, 182200, 185300, 157000, 
6888, 345, 145200, 188300, 174800, 166600, 182500, 182200, 185300, 157000, 
6904, 346, 145200, 188300, 174800, 166600, 182500, 182200, 185300, 157000, 
6928, 347, 145200, 188300, 174800, 166600, 182500, 182200, 185300, 157000, 
6944, 348, 145200, 188300, 174800, 166600, 182500, 182200, 185300, 157000, 
6968, 349, 145200, 188300, 174800, 166600, 182500, 182200, 185300, 157000, 
6984, 350, 145200, 188300, 174800, 166600, 182500, 182200, 185300, 157000, 
7008, 351, 145200, 188300, 174800, 166600, 182500, 182200, 185300, 157000, 
7024, 352, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7048, 353, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7064, 354, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7088, 355, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7104, 356, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7128, 357, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7144, 358, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7168, 359, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7184, 360, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7208, 361, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7224, 362, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7248, 363, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7264, 364, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7288, 365, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7304, 366, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7328, 367, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7344, 368, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7368, 369, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7384, 370, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7408, 371, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7424, 372, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7448, 373, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7464, 374, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7488, 375, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7504, 376, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7528, 377, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7544, 378, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7568, 379, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7584, 380, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7608, 381, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7624, 382, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7648, 383, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7664, 384, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7688, 385, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7704, 386, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7728, 387, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7744, 388, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7768, 389, 145200, 188300, 174800, 166600, 171100, 182200, 185300, 157000, 
7784, 390, 145200, 176900, 174800, 166600, 171100, 182200, 185300, 157000, 
7808, 391, 145200, 176900, 174800, 166600, 171100, 182200, 185300, 157000, 
7824, 392, 145200, 176900, 174800, 166600, 216100, 182200, 185300, 157000, 
7848, 393, 145200, 176900, 174800, 166600, 169900, 182200, 185300, 157000, 
7864, 394, 145200, 176900, 174800, 166600, 169900, 182200, 185300, 157000, 
7888, 395, 145200, 176900, 174800, 166600, 169900, 182200, 185300, 157000, 
7904, 396, 145200, 176900, 174800, 166600, 169900, 182200, 185300, 157000, 
7928, 397, 145200, 176900, 174800, 166600, 169900, 182200, 185300, 157000, 
7944, 398, 145200, 176900, 174800, 166600, 169800, 182200, 185300, 157000, 
7968, 399, 145200, 176900, 174800, 166600, 169800, 182200, 185300, 157000, 
7984, 400, 145200, 176900, 174800, 166600, 169800, 182200, 175900, 157000, 
8008, 401, 145200, 176900, 174800, 166600, 169800, 182200, 175900, 157000, 
8024, 402, 145200, 176900, 174800, 166600, 169800, 182200, 175900, 157000, 
8048, 403, 145200, 176900, 174800, 166600, 169800, 182200, 175900, 157000, 
8064, 404, 145200, 176900, 174800, 166600, 169800, 182200, 175900, 157000, 
8088, 405, 145200, 176900, 174800, 166600, 169800, 182200, 175900, 157000, 
8104, 406, 145200, 176900, 174800, 166600, 169800, 182200, 175900, 157000, 
8128, 407, 145200, 176900, 174800, 166600, 169800, 182200, 175900, 157000, 
8144, 408, 145200, 176900, 174800, 166600, 169800, 182200, 175900, 157000, 
8168, 409, 145200, 176900, 174800, 166600, 169800, 182200, 175900, 157000, 
8184, 410, 145200, 176900, 174800, 166600, 169800, 182200, 175900, 157000, 
8208, 411, 145200, 176900, 174800, 166600, 169800, 182200, 175900, 157000, 
8224, 412, 145200, 176900, 174800, 166600, 169800, 182200, 175900, 157000, 
8248, 413, 145200, 176900, 174800, 166600, 169800, 182200, 175900, 157000, 
8264, 414, 145200, 176900, 174800, 166600, 169800, 182200, 175900, 157000, 
8288, 415, 145200, 176900, 174800, 166600, 169800, 182200, 175900, 157000, 
8304, 416, 145200, 176900, 174800, 166600, 169800, 182200, 175900, 157000, 
8328, 417, 145200, 176900, 174800, 166600, 169800, 182200, 175900, 157000, 
8344, 418, 145200, 176900, 174800, 166600, 169800, 182200, 175900, 157000, 
8368, 419, 145200, 176900, 174800, 166600, 169800, 182200, 175900, 157000, 
8384, 420, 145200, 176900, 174800, 166600, 169800, 182200, 175900, 157000, 
8408, 421, 145200, 176900, 170100, 166600, 169800, 182200, 175900, 157000, 
8424, 422, 145200, 176900, 170100, 166600, 169800, 182200, 175900, 157000, 
8448, 423, 145200, 176900, 170100, 166600, 169800, 182200, 175900, 157000, 
8464, 424, 145200, 176900, 170100, 166600, 169800, 182200, 175900, 157000, 
8488, 425, 145200, 176900, 170100, 166600, 169800, 182200, 175900, 157000, 
8504, 426, 145200, 176900, 170100, 166600, 169800, 182200, 175900, 157000, 
8528, 427, 145200, 176900, 170100, 166600, 151400, 182200, 175900, 157000, 
8544, 428, 145200, 176900, 170100, 166600, 151400, 182200, 175900, 157000, 
8568, 429, 145200, 176900, 170100, 166600, 151400, 182200, 175900, 157000, 
8584, 430, 145200, 176900, 170100, 166600, 151400, 182200, 175900, 157000, 
8608, 431, 145200, 176900, 170100, 166600, 151400, 182200, 175900, 157000, 
8624, 432, 145200, 176900, 170100, 166600, 151400, 182200, 175900, 157000, 
8648, 433, 145200, 176900, 170100, 166600, 151400, 182200, 175900, 157000, 
8664, 434, 145200, 176900, 170100, 166600, 151400, 182200, 175900, 157000, 
8688, 435, 145200, 176900, 170100, 166600, 151400, 182200, 175900, 157000, 
8704, 436, 145200, 176900, 170100, 166600, 151400, 182200, 175900, 157000, 
8728, 437, 145200, 176900, 170100, 166600, 151400, 182200, 175900, 157000, 
8744, 438, 145200, 176900, 170100, 166600, 151400, 182200, 175900, 157000, 
8768, 439, 145200, 176900, 170100, 166600, 151400, 182200, 175900, 157000, 
8784, 440, 145200, 176900, 170100, 166600, 151400, 182200, 175900, 157000, 
8808, 441, 145200, 176900, 170100, 166600, 151400, 182200, 175900, 157000, 
8824, 442, 145200, 176900, 170100, 166600, 151400, 182200, 175900, 157000, 
8848, 443, 145200, 176900, 170100, 166600, 151400, 182200, 175900, 157000, 
8864, 444, 145200, 176900, 170100, 166600, 151400, 182200, 175900, 157000, 
8888, 445, 145200, 176900, 170100, 166600, 151400, 182200, 175900, 157000, 
8904, 446, 145200, 176900, 170100, 166600, 151400, 182200, 175900, 157000, 
8928, 447, 145200, 176900, 170100, 166600, 151400, 182200, 175900, 157000, 
8944, 448, 145200, 176900, 170100, 166600, 143400, 182200, 175900, 157000, 
8968, 449, 145200, 176900, 170100, 166600, 143400, 182200, 175900, 157000, 
8984, 450, 145200, 176900, 170100, 166600, 143400, 182200, 175900, 157000, 
9008, 451, 145200, 176900, 170100, 166600, 143400, 182200, 175900, 157000, 
9024, 452, 145200, 176900, 170100, 166600, 143400, 182200, 175900, 157000, 
9048, 453, 145200, 176900, 170100, 166600, 143400, 182200, 175900, 157000, 
9064, 454, 145200, 176900, 170100, 166600, 143400, 182200, 175900, 157000, 
9088, 455, 145200, 176900, 170100, 166600, 143400, 182200, 175200, 157000, 
9104, 456, 145200, 176900, 170100, 166600, 143400, 182200, 175200, 157000, 
9128, 457, 145200, 176900, 170100, 166600, 143400, 182200, 175200, 157000, 
9144, 458, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9168, 459, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9184, 460, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9208, 461, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9224, 462, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9248, 463, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9264, 464, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9288, 465, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9304, 466, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9328, 467, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9344, 468, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9368, 469, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9384, 470, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9408, 471, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9424, 472, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9448, 473, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9464, 474, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9488, 475, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9504, 476, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9528, 477, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9544, 478, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9568, 479, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9584, 480, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9608, 481, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9624, 482, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9648, 483, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9664, 484, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9688, 485, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9704, 486, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9728, 487, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9744, 488, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9768, 489, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9784, 490, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9808, 491, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9824, 492, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9848, 493, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9864, 494, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9888, 495, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9904, 496, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9928, 497, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9944, 498, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9968, 499, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
9984, 500, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
10008, 501, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
10024, 502, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
10048, 503, 145200, 176900, 170100, 166600, 143400, 182200, 171200, 157000, 
10064, 504, 145200, 176900, 150400, 166600, 143400, 182200, 171200, 157000, 
10088, 505, 145200, 176900, 150400, 166600, 143400, 182200, 171200, 157000, 
10104, 506, 145200, 176900, 150400, 166600, 143400, 182200, 171200, 157000, 
10128, 507, 145200, 176900, 150400, 166600, 143400, 182200, 171200, 157000, 
10144, 508, 145200, 176900, 150400, 166600, 143400, 182200, 171200, 157000, 
10168, 509, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10184, 510, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10208, 511, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10224, 512, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10248, 513, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10264, 514, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10288, 515, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10304, 516, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10328, 517, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10344, 518, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10368, 519, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10384, 520, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10408, 521, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10424, 522, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10448, 523, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10464, 524, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10488, 525, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10504, 526, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10528, 527, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10544, 528, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10568, 529, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10584, 530, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10608, 531, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10624, 532, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10648, 533, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10664, 534, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10688, 535, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10704, 536, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10728, 537, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10744, 538, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10768, 539, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10784, 540, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10808, 541, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10824, 542, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10848, 543, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10864, 544, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10888, 545, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10904, 546, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10928, 547, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10944, 548, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10968, 549, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
10984, 550, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11008, 551, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11024, 552, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11048, 553, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11064, 554, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11088, 555, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11104, 556, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11128, 557, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11144, 558, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11168, 559, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11184, 560, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11208, 561, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11224, 562, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11248, 563, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11264, 564, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11288, 565, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11304, 566, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11328, 567, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11344, 568, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11368, 569, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11384, 570, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11408, 571, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11424, 572, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11448, 573, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11464, 574, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11488, 575, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11504, 576, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11528, 577, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11544, 578, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11568, 579, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11584, 580, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11608, 581, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11624, 582, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11648, 583, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11664, 584, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11688, 585, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11704, 586, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11728, 587, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11744, 588, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11768, 589, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
11784, 590, 145200, 176900, 150400, 163600, 143400, 182200, 171200, 157000, 
