Total Designs Scored, Generation #, Lineage 1 Score, Lineage 2 Score, Lineage 3 Score, Lineage 4 Score, Lineage 5 Score, Lineage 6 Score, Lineage 7 Score, Lineage 8 Score,
329768, 16489, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
329784, 16490, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
329808, 16491, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
329824, 16492, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
329848, 16493, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
329864, 16494, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
329888, 16495, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
329904, 16496, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
329928, 16497, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
329944, 16498, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
329968, 16499, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
329984, 16500, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330008, 16501, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330024, 16502, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330048, 16503, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330064, 16504, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330088, 16505, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330104, 16506, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330128, 16507, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330144, 16508, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330168, 16509, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330184, 16510, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330208, 16511, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330224, 16512, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330248, 16513, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330264, 16514, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330288, 16515, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330304, 16516, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330328, 16517, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330344, 16518, 5600, 5600, 5600, 7600, 5600, 5800, 5800, 5600, 
330368, 16519, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330384, 16520, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330408, 16521, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330424, 16522, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330448, 16523, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330464, 16524, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330488, 16525, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330504, 16526, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330528, 16527, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330544, 16528, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330568, 16529, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330584, 16530, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330608, 16531, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330624, 16532, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330648, 16533, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330664, 16534, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330688, 16535, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330704, 16536, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330728, 16537, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330744, 16538, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330768, 16539, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330784, 16540, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330808, 16541, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330824, 16542, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330848, 16543, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330864, 16544, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330888, 16545, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330904, 16546, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330928, 16547, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330944, 16548, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330968, 16549, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
330984, 16550, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331008, 16551, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331024, 16552, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331048, 16553, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331064, 16554, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331088, 16555, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331104, 16556, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331128, 16557, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331144, 16558, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331168, 16559, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331184, 16560, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331208, 16561, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331224, 16562, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331248, 16563, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331264, 16564, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331288, 16565, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331304, 16566, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331328, 16567, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331344, 16568, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331368, 16569, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331384, 16570, 5600, 5600, 5600, 5600, 5600, 56400, 5800, 5600, 
331408, 16571, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331424, 16572, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331448, 16573, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331464, 16574, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331488, 16575, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331504, 16576, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331528, 16577, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331544, 16578, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331568, 16579, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331584, 16580, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331608, 16581, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331624, 16582, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331648, 16583, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331664, 16584, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331688, 16585, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331704, 16586, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331728, 16587, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331744, 16588, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331768, 16589, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331784, 16590, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331808, 16591, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331824, 16592, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331848, 16593, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331864, 16594, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331888, 16595, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331904, 16596, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331928, 16597, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331944, 16598, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331968, 16599, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
331984, 16600, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332008, 16601, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332024, 16602, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332048, 16603, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332064, 16604, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332088, 16605, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332104, 16606, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332128, 16607, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332144, 16608, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332168, 16609, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332184, 16610, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332208, 16611, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332224, 16612, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332248, 16613, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332264, 16614, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332288, 16615, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332304, 16616, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332328, 16617, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332344, 16618, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332368, 16619, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332384, 16620, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332408, 16621, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332424, 16622, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332448, 16623, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332464, 16624, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332488, 16625, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332504, 16626, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332528, 16627, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332544, 16628, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332568, 16629, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332584, 16630, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332608, 16631, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332624, 16632, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332648, 16633, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332664, 16634, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332688, 16635, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332704, 16636, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332728, 16637, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332744, 16638, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332768, 16639, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332784, 16640, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332808, 16641, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332824, 16642, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332848, 16643, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332864, 16644, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332888, 16645, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332904, 16646, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332928, 16647, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332944, 16648, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332968, 16649, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
332984, 16650, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333008, 16651, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333024, 16652, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333048, 16653, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333064, 16654, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333088, 16655, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333104, 16656, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333128, 16657, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333144, 16658, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333168, 16659, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333184, 16660, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333208, 16661, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333224, 16662, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333248, 16663, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333264, 16664, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333288, 16665, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333304, 16666, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333328, 16667, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333344, 16668, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333368, 16669, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333384, 16670, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333408, 16671, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333424, 16672, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333448, 16673, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333464, 16674, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333488, 16675, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333504, 16676, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333528, 16677, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333544, 16678, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333568, 16679, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333584, 16680, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333608, 16681, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333624, 16682, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333648, 16683, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333664, 16684, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333688, 16685, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333704, 16686, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333728, 16687, 5600, 5600, 5600, 5600, 5600, 5800, 5800, 5600, 
333744, 16688, 5600, 5600, 5600, 5600, 5600, 5800, 31400, 5600, 
333768, 16689, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
333784, 16690, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
333808, 16691, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
333824, 16692, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
333848, 16693, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
333864, 16694, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
333888, 16695, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
333904, 16696, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 31400, 
333928, 16697, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
333944, 16698, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
333968, 16699, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
333984, 16700, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334008, 16701, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334024, 16702, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334048, 16703, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334064, 16704, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334088, 16705, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334104, 16706, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334128, 16707, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334144, 16708, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334168, 16709, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334184, 16710, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334208, 16711, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334224, 16712, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334248, 16713, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334264, 16714, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334288, 16715, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334304, 16716, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334328, 16717, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334344, 16718, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334368, 16719, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334384, 16720, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334408, 16721, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334424, 16722, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334448, 16723, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334464, 16724, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334488, 16725, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334504, 16726, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334528, 16727, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334544, 16728, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334568, 16729, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334584, 16730, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334608, 16731, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334624, 16732, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334648, 16733, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334664, 16734, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334688, 16735, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334704, 16736, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334728, 16737, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334744, 16738, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334768, 16739, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334784, 16740, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334808, 16741, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334824, 16742, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334848, 16743, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334864, 16744, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334888, 16745, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334904, 16746, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334928, 16747, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334944, 16748, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334968, 16749, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
334984, 16750, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335008, 16751, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335024, 16752, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335048, 16753, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335064, 16754, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335088, 16755, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335104, 16756, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335128, 16757, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335144, 16758, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335168, 16759, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335184, 16760, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335208, 16761, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335224, 16762, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335248, 16763, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335264, 16764, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335288, 16765, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335304, 16766, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335328, 16767, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335344, 16768, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335368, 16769, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335384, 16770, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335408, 16771, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335424, 16772, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335448, 16773, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335464, 16774, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335488, 16775, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335504, 16776, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335528, 16777, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335544, 16778, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335568, 16779, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335584, 16780, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335608, 16781, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335624, 16782, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335648, 16783, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335664, 16784, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335688, 16785, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335704, 16786, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335728, 16787, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335744, 16788, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335768, 16789, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335784, 16790, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335808, 16791, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335824, 16792, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335848, 16793, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335864, 16794, 5600, 5600, 7000, 5600, 5600, 5800, 5600, 5600, 
335888, 16795, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335904, 16796, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335928, 16797, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335944, 16798, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335968, 16799, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
335984, 16800, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
336008, 16801, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
336024, 16802, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
336048, 16803, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
336064, 16804, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
336088, 16805, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
336104, 16806, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
336128, 16807, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
336144, 16808, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
336168, 16809, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
336184, 16810, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
336208, 16811, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
336224, 16812, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
336248, 16813, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
336264, 16814, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
336288, 16815, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
336304, 16816, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
336328, 16817, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
336344, 16818, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
336368, 16819, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
336384, 16820, 5600, 9600, 5600, 5600, 5600, 5800, 5600, 5600, 
336408, 16821, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
336424, 16822, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
336448, 16823, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
336464, 16824, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
336488, 16825, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
336504, 16826, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
336528, 16827, 5600, 5600, 5600, 5600, 5600, 5800, 5600, 5600, 
